baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
177.132522849352	-0.353225328736311	0.325674733290024	-1.08459543412522	0.278100878150007	0.745578761796265	Gene_26
127.210748247548	0.117016990104051	0.435959012857318	0.268412824722009	0.788381568894864	0.9408646310678	Gene_27
112.277050012266	-0.278013740216804	0.400471905579124	-0.694215340311494	0.487547173713282	0.882263001541781	Gene_28
85.6299986949382	1.1656828576908	0.404060449819506	2.88492194227749	0.00391510721653107	0.0870023825895794	Gene_29
423.622007385137	-0.589427842679023	0.382001716414436	-1.54299789072034	0.122831287695062	0.559670598921174	Gene_30
238.264153400394	-0.121822407424026	0.320340547891505	-0.380290313623629	0.703729924985987	0.925318328677134	Gene_31
185.634134177341	0.866631561674777	0.379707044863158	2.2823689299394	0.0224675680875457	0.234037167578601	Gene_32
105.134876425526	-0.783317255962915	0.358016526697065	-2.18793602404203	0.0286742627774385	0.267916893262203	Gene_33
251.630899087344	-0.432890755018184	0.31246132445039	-1.38542187830646	0.165923504966045	0.628531379587562	Gene_34
433.811999504934	-0.256750178220237	0.357596023208718	-0.717989467322403	0.472763781168753	0.880271880097357	Gene_35
294.621924838869	-0.512928919979851	0.347799008731834	-1.47478545683647	0.140270232353337	0.591857520478213	Gene_36
118.189918700942	1.80133744697099	0.341821334068099	5.26982159227113	1.36556421665277e-07	6.21761424435779e-05	Gene_37
102.868736582159	-0.62808778953927	0.346527119498583	-1.81252131275641	0.0699056838396466	0.434196794035072	Gene_38
135.294490077288	-0.145037271551345	0.352108308992728	-0.411910959915294	0.680404687299368	0.917567992813194	Gene_39
135.630257345889	-0.882834764879473	0.343054204272041	-2.5734556052238	0.0100688563587465	0.152558429677978	Gene_40
308.158228225028	0.241720549373114	0.391730920853602	0.617057619159582	0.537196721337911	0.891239874535552	Gene_41
550.137065921049	1.3723528760941	0.324887825298301	4.22408218847244	2.39916490493045e-05	0.00342737843561493	Gene_42
170.718410074429	-0.379215172014446	0.411400256885636	-0.921766979158361	0.356650134933512	0.812082451840009	Gene_43
109.849876668729	0.0467435409278082	0.336776711283016	0.138796832921521	0.889610696724409	0.965918237485786	Gene_44
162.625853301152	-0.653917902515242	0.352031915563701	-1.85755289110119	0.063232533633119	0.412971753801725	Gene_45
349.671038283292	0.731619565881049	0.366613741195177	1.99561414009179	0.0459759392008385	0.353661070775681	Gene_46
165.675192454585	-0.16098328355061	0.366264365258411	-0.439527562112221	0.660279315352951	0.909893290317059	Gene_47
113.241047078686	0.746329140283038	0.379318567002198	1.96755235627238	0.0491195661969565	0.364402776862734	Gene_48
155.133457941023	-0.533435835399789	0.402195341951732	-1.32631032674617	0.184736927671775	0.651055013763443	Gene_49
242.816348011599	-0.300718185959522	0.328203971618692	-0.916253951700793	0.359533713996654	0.812082451840009	Gene_50
81.3344859183887	0.0657982426949832	0.388407893144349	0.16940500915755	0.865478083713538	0.963465563618588	Gene_51
131.847348657776	-0.530188882299533	0.411887065364799	-1.28721906290006	0.198017944701446	0.659823236499956	Gene_52
346.528921291297	-0.0993545997735033	0.352278849192852	-0.282033962587156	0.777917468541274	0.940745096711442	Gene_53
242.079620179186	0.803925051430331	0.310887229423929	2.58590567685908	0.00971235048391942	0.149420776675683	Gene_54
158.261101300155	0.311640493846727	0.372622115749871	0.836344598654796	0.402961070047355	0.842935409405691	Gene_55
251.357797275353	-0.525306881423667	0.335587391087397	-1.56533557390677	0.117504246084482	0.554719815880746	Gene_56
102.440156423604	-0.407146972957694	0.432399827065572	-0.941598371397939	0.346398303871554	0.812082451840009	Gene_57
161.667472915977	0.0643646147215883	0.370702210797518	0.173628893615487	0.862157123088868	0.961887642446534	Gene_58
258.785815505304	0.181223092962178	0.363875205379537	0.498036387978552	0.618458394942765	0.909893290317059	Gene_59
273.050205288731	1.13861675202755	0.403488328323334	2.82193231402501	0.00477352509464591	0.0974188794825697	Gene_60
47.3280906150492	-0.478279055929846	0.370713723977956	-1.2901574044728	0.196996012107555	0.659823236499956	Gene_61
137.822429067378	0.233709410346222	0.396898541860843	0.58883917600323	0.555969162950224	0.892207841141876	Gene_62
157.261209354476	0.127370260691977	0.441600214137159	0.288428892501435	0.773018453985095	0.940745096711442	Gene_63
258.962712060807	-0.949410095265076	0.430719488774523	-2.20424225048726	0.0275073118820883	0.264493383481618	Gene_64
180.383463798173	0.381757166334409	0.356796702341426	1.06995710394514	0.284638617521654	0.751025376046582	Gene_65
133.317659222686	-0.521905830862111	0.348637562247906	-1.49698680628967	0.134396691123087	0.576809833146295	Gene_66
20.6267058773256	0.201964917317009	0.45882231261647	0.440181115354414	0.65980593617339	0.909893290317059	Gene_67
123.034698296781	-0.485880408073436	0.3943521963647	-1.23209763392338	0.217912615159513	0.680569078046341	Gene_68
166.079978210344	0.098610799099739	0.443489192493185	0.222352203320613	0.82403971667494	0.952087229626972	Gene_69
639.875190920179	-0.259394193938671	0.316660633123623	-0.819155167410418	0.412697889985378	0.842935409405691	Gene_70
133.073949421348	0.458072862745108	0.399912930539982	1.14543148711545	0.25203046124849	0.713667886152897	Gene_71
287.672059693166	0.0504757286779619	0.328670594961975	0.153575432215959	0.877944509352287	0.96497173647094	Gene_72
355.860242476998	-0.593585920873675	0.441889924017203	-1.34328910575152	0.17917837832303	0.642216409759964	Gene_73
280.340228598319	0.258642432316056	0.364041437025913	0.710475253666371	0.477409471333931	0.880271880097357	Gene_74
403.73001407053	-0.876581709839021	0.373334542250507	-2.3479791196252	0.0188755794218946	0.212085162043759	Gene_75
53.7659841082366	-0.0852979061149562	0.397135594846358	-0.21478282788516	0.829936641821596	0.952919790868062	Gene_76
60.0642491391429	-0.0916764265775706	0.4173167898753	-0.219680657001519	0.826119870163983	0.952087229626972	Gene_77
109.050733510149	-0.385914621955084	0.449097167571679	-0.859312081707773	0.390168360334477	0.831915480457307	Gene_78
35.1925281944871	-0.867080445273593	0.415282529746695	-2.08792901979882	0.0368042379725081	0.323067858199529	Gene_79
241.677936499228	0.0604245484824579	0.409458947649077	0.147571689004203	0.882680799330839	0.965918237485786	Gene_80
80.0605063537899	-0.142144429967177	0.432820741882317	-0.328414089743014	0.742598591176455	0.940485182134828	Gene_81
516.346683251373	-0.657279731613251	0.390619071329954	-1.68266165135099	0.0924406094771736	0.498156673519631	Gene_82
69.9682871657441	-0.106773945356498	0.429963173130773	-0.248332769011412	0.803876946908645	0.944626259587127	Gene_83
151.474674231045	-0.0519586216374097	0.43191422393166	-0.120298473072817	0.904246713640732	0.972231941358026	Gene_84
277.879512988949	0.201712434289923	0.329040271189541	0.613032664848881	0.539854741441699	0.891239874535552	Gene_85
51.195067624209	-0.628046186727722	0.390755246175355	-1.6072623282091	0.107996834469563	0.535931519255595	Gene_86
25.4622221022202	-0.537919558876859	0.554183804750659	-0.970651892505019	0.331721655586375	0.805149649481492	Gene_87
209.798217081664	-0.466239642246107	0.361673478827237	-1.2891175868298	0.197357210321095	0.659823236499956	Gene_88
223.202521980446	0.568437930555599	0.352759613508239	1.61140308807579	0.107091894605319	0.535931519255595	Gene_89
298.855924520439	0.378764942443239	0.48960622764796	0.773611365735286	0.439160648799058	0.859784441289158	Gene_90
266.736129872299	-0.862269235632794	0.371967662564217	-2.3181295645127	0.020442280584917	0.221892637484641	Gene_91
162.727662610378	-0.445499318272563	0.349814035697348	-1.27353185638898	0.20282937569827	0.662690481304262	Gene_92
63.5261125254825	-0.520738444199559	0.446387499491153	-1.16656143998916	0.243387523059314	0.712066264354053	Gene_93
224.492153174852	-0.220103106573704	0.343192225068598	-0.641340597181972	0.521301418318699	0.885474251090793	Gene_94
213.047985482764	-0.147871109767063	0.398035262627692	-0.371502536712121	0.710263266904964	0.925318328677134	Gene_95
76.6000861069093	0.507037796947084	0.392910739950931	1.29046560806764	0.196889045431718	0.659823236499956	Gene_96
911.473733320412	1.44605812276497	0.365950985017943	3.95150766623588	7.7660383935463e-05	0.00647169866128858	Gene_97
256.63996474013	-0.187214097066413	0.408410264801483	-0.45839713935058	0.64666714650376	0.909893290317059	Gene_98
50.3618089236333	-0.426411806803691	0.395763410593576	-1.07744120701848	0.281283203233515	0.750088541956039	Gene_99
350.938885613142	-0.38998472624203	0.335919070291587	-1.16094845673249	0.245662861202148	0.712066264354053	Gene_100
334.623663181978	0.289507137674786	0.386306909259683	0.749422624176193	0.45360251898224	0.872312536504309	Gene_101
170.558130241638	0.284725530090937	0.405805914005507	0.701629819241799	0.482910050348218	0.882263001541781	Gene_102
134.180832865763	0.160342414380401	0.359185733947595	0.446405297387994	0.655304506954926	0.909893290317059	Gene_103
72.4915239633121	0.384173122387662	0.343357635440207	1.11887164499816	0.263194901215985	0.723300199179743	Gene_104
159.731692187781	0.770523822433632	0.352744086272527	2.18437063134301	0.028935024472318	0.267916893262203	Gene_105
174.826273541965	0.889407483302958	0.379753653571413	2.34206432232706	0.0191774095219577	0.213082328021753	Gene_106
177.932067038046	-0.667061837126434	0.33138646487837	-2.01294231305213	0.044120698471362	0.347407074577654	Gene_107
415.514331473767	0.223147778393903	0.394836181433542	0.565165475929065	0.571961216704496	0.897843797425578	Gene_108
272.815028565734	0.682587941219037	0.356614784805706	1.91407639363839	0.0556103953162072	0.394399966781611	Gene_109
154.267656376745	0.5526974135884	0.367226266220731	1.50505958976308	0.132308757106223	0.576809833146295	Gene_110
61.0480927289852	-0.42493986300519	0.363381646469973	-1.16940375809625	0.24224099643163	0.712066264354053	Gene_111
222.572152541531	0.229222586167719	0.333584277615279	0.687150449075063	0.491987925798086	0.882263001541781	Gene_112
136.06213482715	-0.34736943660532	0.446991433459802	-0.777127726848391	0.437083416971007	0.859784441289158	Gene_113
263.521010631953	-1.02726986316826	0.470262250898147	-2.18446167262264	0.0289283406855245	0.267916893262203	Gene_114
248.662821745151	0.831077202749504	0.319083898944617	2.60457267038019	0.00919889110410635	0.148246764545851	Gene_115
171.029789065059	-0.12339897303001	0.327278280610253	-0.377046019674499	0.706139405637022	0.925318328677134	Gene_116
65.6966311788963	-0.182516686859763	0.354347562354089	-0.515078149958823	0.606498410630292	0.909893290317059	Gene_117
41.9399843482832	-0.196514571754907	0.427072507311643	-0.460143344257714	0.645413334168425	0.909893290317059	Gene_118
173.234919008903	-0.245621556281999	0.375389258889286	-0.654311625774143	0.512911057339938	0.885474251090793	Gene_119
63.4188487229971	0.655189045063201	0.369960962948593	1.77096804982163	0.0765660149228889	0.45202024163416	Gene_120
59.2655005729839	-0.536558238669593	0.386538598098566	-1.38811037580462	0.165103437554999	0.628531379587562	Gene_121
176.548624607679	0.121367931294243	0.369135637373941	0.328789526141838	0.742314780283191	0.940485182134828	Gene_122
166.659651280574	0.413784556949419	0.372197639339417	1.11173342658436	0.266252783203416	0.726932508211419	Gene_123
63.7206669973931	0.682654285673834	0.425541573951297	1.60420115791545	0.108669719591123	0.535931519255595	Gene_124
351.485881612294	-0.0174168711010204	0.369525340860722	-0.0471330898726781	0.962407154730114	0.99309498961139	Gene_125
330.477351305852	-0.0694866150612378	0.435870607610306	-0.159420281725817	0.873337760744837	0.964504817957626	Gene_126
265.056342808258	-0.216801804705957	0.371280250955079	-0.583930344122149	0.559267176895566	0.892207841141876	Gene_127
225.583590685675	0.161560457239631	0.356028668348347	0.453784966219506	0.649983605220744	0.909893290317059	Gene_128
250.939759589154	-0.569077869455623	0.356104710362951	-1.59806330243597	0.110028889705195	0.535931519255595	Gene_129
398.919123249526	0.17808108028091	0.334079747472113	0.533049613538083	0.593999236741932	0.90964661063083	Gene_130
405.963877030247	0.593507379748972	0.347013210653573	1.71033079297225	0.0872047206833142	0.487177210521308	Gene_131
85.5270149633484	-0.404607344895724	0.372298169764911	-1.08678306195063	0.277132695108047	0.744980363193674	Gene_132
113.151108973938	-0.427919433303869	0.453994550969224	-0.942565130771531	0.345903382325823	0.812082451840009	Gene_133
763.502959147973	-0.133003859553515	0.434845936818651	-0.305864326401612	0.759707948464864	0.940745096711442	Gene_134
23.8651424340064	-0.487678000184086	0.439152286754016	-1.11049860126824	0.266784230513591	0.726932508211419	Gene_135
145.968767451624	-0.339741529422006	0.390111666236124	-0.870882772360797	0.38381816421415	0.828739855508776	Gene_136
382.161501150455	-0.026221803575358	0.351521249084813	-0.0745952162027946	0.940536780437414	0.98367965334476	Gene_137
93.4608455574569	-0.70807059020762	0.443024739159424	-1.59826422233459	0.109984186229325	0.535931519255595	Gene_138
290.753415837109	0.213958137859111	0.32474452530251	0.658850638543642	0.509991685983569	0.885474251090793	Gene_139
137.451459394662	-0.190971692956654	0.344584999548974	-0.554207795483309	0.579436643899266	0.897843797425578	Gene_140
100.193351720818	0.656802200204596	0.435108393020232	1.50951397569124	0.131167486522578	0.576809833146295	Gene_141
16.647048678868	-0.677475505033466	0.487632594803077	-1.3893154646626	0.164736843360068	0.628531379587562	Gene_142
221.726318904022	-0.396074402724771	0.316614454040296	-1.25096753376383	0.210946322715764	0.669995298190397	Gene_143
68.7471932655469	-0.394905208214661	0.395091915747529	-0.999527432667118	0.317539256819629	0.778459806595847	Gene_144
181.90752078013	-0.402489768770986	0.327488473362787	-1.22901964957134	0.219064438864354	0.680569078046341	Gene_145
304.141615465063	0.139317124236256	0.307716199463452	0.452745498869334	0.650732012726715	0.909893290317059	Gene_146
317.290783088254	-0.459039066129762	0.324073363752017	-1.41646650874097	0.156638963167073	0.62655585266829	Gene_147
132.226488265791	0.412319857161109	0.347124057428727	1.1878170018388	0.234905514556875	0.707546730592998	Gene_148
80.8898071669097	0.0642796456677217	0.444141788501016	0.144727758864273	0.884925821496011	0.965918237485786	Gene_149
75.3064968426761	1.08411397847703	0.362775772675302	2.98838582985352	0.00280455260460128	0.0712462094433236	Gene_150
382.156505180289	-0.385862843858664	0.362429063284003	-1.06465756460678	0.287030919891204	0.751321184385189	Gene_151
1084.93767204683	1.44945120606295	0.390696205821471	3.70991881790958	0.000207325717910753	0.0115180954394863	Gene_152
325.685539781866	-0.0122505990179189	0.33893716862648	-0.0361441593070586	0.971167411279203	0.997091798027929	Gene_153
334.79978850545	0.0691763273265897	0.386615547915659	0.178927949741123	0.857994276202355	0.961475107147728	Gene_154
85.2296461758917	-0.606057415536759	0.45799718906522	-1.32327758773745	0.185743082129719	0.651055013763443	Gene_155
172.965162810972	0.674053491032569	0.369719920633704	1.82314626130297	0.0682812415985975	0.430774992081055	Gene_156
286.960910946416	-0.899900429676554	0.385554036883164	-2.33404489018294	0.0195933714921801	0.215311774639342	Gene_157
84.1437097113851	0.463325459688219	0.405626959013224	1.14224523146923	0.253352099584278	0.713667886152897	Gene_158
481.924978832223	0.697043240153329	0.396598720982781	1.75755292005491	0.0788236099885375	0.453009252807687	Gene_159
38.1698728589127	-0.514757412009799	0.46015157436263	-1.11866924007118	0.263281272501426	0.723300199179743	Gene_160
455.183793385865	0.668891040010008	0.318025610143662	2.10326155716783	0.035442911928913	0.316454570793866	Gene_161
39.2431631777831	0.187338339438217	0.419000850168389	0.447107301483825	0.654797587424491	0.909893290317059	Gene_162
63.4313829657539	-0.103912290134343	0.400290599445423	-0.25959213201186	0.79517840606987	0.942281530088598	Gene_163
234.85142114201	0.0405365707132918	0.366580981764282	0.110580124801339	0.911949308923539	0.972231941358026	Gene_164
202.660293043721	-0.0285734264588224	0.348146083775248	-0.0820730945727611	0.934588588346411	0.980938177376567	Gene_165
146.544535554658	0.246790834959793	0.40291869301317	0.61250778194033	0.540201850900429	0.891239874535552	Gene_166
420.456293010302	-0.37728357787731	0.372047017000892	-1.01407499761355	0.310546967289721	0.773569717420031	Gene_167
44.6516151187932	-0.74090969797093	0.443851453810148	-1.66927401411159	0.0950630876924716	0.503337064293246	Gene_168
165.960530509251	-0.369529108036643	0.402522138451835	-0.918034246409183	0.358600936982747	0.812082451840009	Gene_169
240.373595287493	0.182670090188709	0.331402021521296	0.55120391043532	0.581493899728779	0.898754095407696	Gene_170
177.89285754683	0.0351171913162284	0.441493133138969	0.0795418743357318	0.936601626199824	0.980938177376567	Gene_171
107.189380762006	0.172634422698496	0.364207908960957	0.473999653634656	0.635500154219357	0.909893290317059	Gene_172
109.930561978664	0.205138448956742	0.32714395398079	0.627058658613596	0.530620785100874	0.891239874535552	Gene_173
279.575313168486	-0.0141271785443708	0.369193638429882	-0.0382649565806477	0.969476430909639	0.996378654583391	Gene_174
423.100228996742	0.306540901843278	0.316926377714739	0.967230635877177	0.333428750337099	0.807333535925178	Gene_175
218.616864074511	-0.310969742109866	0.326528087307416	-0.952352199390118	0.34091839299295	0.812082451840009	Gene_176
80.1185600365131	-0.00508856066817381	0.33231849842422	-0.0153123003754008	0.987783029353769	0.998780057000333	Gene_177
133.612413914777	-0.0911935014551711	0.362241271770964	-0.251747960715063	0.801235883276604	0.943740734130276	Gene_178
159.518805460043	0.20237272076505	0.334079691232742	0.605761816943443	0.544672928264862	0.891239874535552	Gene_179
232.757201807298	1.05349559399041	0.344436798614679	3.05860348902195	0.00222371258414488	0.0654033112983789	Gene_180
245.572535666531	-0.301358395231814	0.322004951193102	-0.93588124690385	0.349334333608621	0.812082451840009	Gene_181
158.132597011593	0.218977645248869	0.399311543098156	0.548387966823793	0.583425537141383	0.90034805114411	Gene_182
342.572940948218	0.155612110656095	0.367114196648364	0.423879305340911	0.671653837342431	0.913417098869646	Gene_183
274.008389574033	-0.925602970199352	0.41016080625635	-2.25668312544922	0.0240278820115326	0.242389333115153	Gene_184
592.019984058071	1.05787311485875	0.322681378553388	3.27838290390757	0.00104403669948067	0.0417614679792267	Gene_185
189.776347445274	-0.602777383531156	0.365606265512627	-1.64870638276941	0.0992078019037875	0.514912764136057	Gene_186
193.458039485902	0.382472478243818	0.421881523090721	0.906587412128906	0.364625020876164	0.812082451840009	Gene_187
128.566710761578	-0.421587000043217	0.378542619578395	-1.11371079038012	0.265403278684085	0.726932508211419	Gene_188
95.6389507001781	0.504988731662225	0.364873254008841	1.38401136864361	0.1663549736965	0.628531379587562	Gene_189
672.104377941047	0.676424213227408	0.330359928390042	2.04753711058074	0.0406053770083251	0.338355064408635	Gene_190
578.599084763731	0.948373003558969	0.315588102261429	3.00509745698001	0.00265495766148403	0.0698673068811586	Gene_191
234.395361022976	0.331454348323407	0.348214121162062	0.95186934756487	0.341163246722625	0.812082451840009	Gene_192
165.211241841128	-0.100169223959354	0.360055367991399	-0.278205056400512	0.780854953579483	0.9408646310678	Gene_193
66.4288331571563	0.348703293737324	0.379903630886142	0.917873021966015	0.358685347048846	0.812082451840009	Gene_194
291.020484149629	0.439438792538878	0.322906489845183	1.36088560112114	0.17354984452741	0.628531379587562	Gene_195
135.639306269031	0.688652894471248	0.330625474080355	2.08287911385763	0.0372622438611827	0.324019511836371	Gene_196
186.659228675214	0.294417616029099	0.367649562933706	0.800810461135207	0.423241381922338	0.850835946354581	Gene_197
106.648281969154	-0.183800670816001	0.360621787940014	-0.509677110376298	0.610277691643378	0.909893290317059	Gene_198
200.074809719285	0.448698584126576	0.356284903061096	1.25938141153748	0.207892600256402	0.668458250181499	Gene_199
91.8809837419829	-0.248679326859212	0.342566376253311	-0.725930342548638	0.46788147425473	0.88015588654618	Gene_200
104.83018821639	-0.223565315600957	0.346161773958783	-0.645840564786268	0.518382614349329	0.885474251090793	Gene_201
166.859657656765	0.348963285677284	0.368570219191212	0.946802719012531	0.343739316012849	0.812082451840009	Gene_202
61.5130300920393	1.89000408495555	0.457965924061208	4.1269535257015	3.67600646944994e-05	0.00374222715819563	Gene_203
45.1015935867546	0.54369482546698	0.391430023088907	1.38899622766925	0.164833897155964	0.628531379587562	Gene_204
99.3852995847094	0.221913610976152	0.35619974089698	0.62300329140423	0.533282358923828	0.891239874535552	Gene_205
148.796613952595	-0.233093958858211	0.392608878951429	-0.593705265863454	0.552709260416867	0.891239874535552	Gene_206
231.177726975629	0.130281907864099	0.324094824580939	0.401987004983975	0.687693589979312	0.921171012569296	Gene_207
121.41181845047	0.155042514907757	0.360130319346973	0.43051780585677	0.666819017073289	0.913417098869646	Gene_208
144.086215642238	0.397226783592676	0.351841216093075	1.12899445949958	0.258900170930108	0.719475874062658	Gene_209
110.765188958226	-0.288976707217401	0.34473551083522	-0.838256280930481	0.40188678408952	0.842529945680337	Gene_210
374.264519287654	1.19722803540322	0.392924889649097	3.046964106734	0.00231165311514767	0.065467838684371	Gene_211
74.038878118825	-0.620390992371647	0.444601303895746	-1.39538725355858	0.162899092972277	0.628531379587562	Gene_212
152.500246237908	-0.451687235671427	0.339216912849943	-1.33155871231939	0.183005239824002	0.648954751148942	Gene_213
202.941761456181	-0.341798345655868	0.416177501189023	-0.821280210197204	0.411486677400098	0.842935409405691	Gene_214
194.45840277482	0.135917591624094	0.403643883410625	0.336726498802971	0.736323085596841	0.940485182134828	Gene_215
157.8145996373	-0.0501977979616251	0.387131130111069	-0.129666136503213	0.896830575482013	0.967850209656594	Gene_216
160.741585879257	0.232847200091698	0.408572656770757	0.569904021311795	0.56874279728669	0.8970706581809	Gene_217
196.154723272234	0.52624965573516	0.377219663949989	1.39507482251755	0.162993277658579	0.628531379587562	Gene_218
805.553768039013	1.42814527737522	0.349311547973729	4.08845709699419	4.34251838371238e-05	0.00394774398519307	Gene_219
85.0401436156432	-0.247355083156718	0.407771957678064	-0.606601504834241	0.5441154013444	0.891239874535552	Gene_220
1116.29720912826	0.664738569863677	0.309882189503964	2.1451331905449	0.0319421993942833	0.28776756211066	Gene_221
88.7822329638454	-0.154012814939741	0.369044523793319	-0.417328547126729	0.676438110652792	0.914105554936205	Gene_222
16.5227297925931	-0.292010449139184	0.602891608032953	-0.484349832123094	0.62813761587989	0.909893290317059	Gene_223
109.803460397764	-0.490879352716038	0.36801372387386	-1.33386154067529	0.182249237806672	0.648573800023745	Gene_224
253.13885554583	0.159209151704303	0.370496527576188	0.429718337026962	0.66740054290433	0.913417098869646	Gene_225
553.572959323709	-0.204073997305852	0.341374347808739	-0.597801207430466	0.549972584927415	0.891239874535552	Gene_226
80.5472934550794	0.487693347158099	0.371667884166186	1.31217511099246	0.189461057546055	0.655765271603626	Gene_227
231.711106676175	-0.102023988600237	0.359463204656719	-0.283823176554798	0.776545892277311	0.940745096711442	Gene_228
43.7632135221779	0.00639288771476534	0.545162540995006	0.0117265718644156	0.990643763791948	0.998780057000333	Gene_229
541.048281679146	-0.228024033825515	0.399530384752693	-0.570730143507511	0.568182582341823	0.8970706581809	Gene_230
424.13905207141	0.197013965287192	0.417981103010739	0.471346584494108	0.637393254067733	0.909893290317059	Gene_231
132.716489008935	0.614351318739992	0.346920292461839	1.77087167308776	0.076582043847733	0.45202024163416	Gene_232
423.549942111224	-0.114503896352662	0.364121036608475	-0.314466577979629	0.753166696773839	0.940745096711442	Gene_233
146.410146952658	-0.869493294805485	0.352815508900234	-2.46444181979357	0.0137226840004656	0.180561631585074	Gene_234
350.456864045987	-0.00475600938988848	0.358930717914719	-0.0132504941831657	0.98942794463497	0.998780057000333	Gene_235
171.255460913097	-0.744429928133198	0.365781973215358	-2.03517390862482	0.041833377384082	0.338355064408635	Gene_236
168.603740478012	0.447735396168279	0.35694499127834	1.25435405204815	0.209713345522423	0.669995298190397	Gene_237
109.553516326627	-0.568221643322061	0.434375550796767	-1.30813449854575	0.190827694036655	0.655765271603626	Gene_238
406.356487080409	0.886837998469397	0.373281511026729	2.37578870710769	0.0175114871595107	0.204288559742293	Gene_239
183.533707577794	-0.758537035395934	0.462042864277532	-1.64170273808256	0.100651623949392	0.514912764136057	Gene_240
281.473687295716	0.134760421003677	0.357672965982405	0.376769937402275	0.706344583605523	0.925318328677134	Gene_241
37.9610952124948	-0.312331443627892	0.408038135958379	-0.765446697511015	0.444005594999003	0.86214678640583	Gene_242
460.38130594046	-0.200837429616423	0.346566314605047	-0.579506493137686	0.562247466649894	0.893875145707304	Gene_243
437.430183997197	-0.32107471076084	0.34827194799129	-0.921908045171841	0.356576542338507	0.812082451840009	Gene_244
160.722879912087	0.331273667163308	0.398870240037036	0.830529916527613	0.406239240592495	0.842935409405691	Gene_245
615.350688555481	0.0601083360619698	0.315564018698859	0.190479054962634	0.848933754438706	0.960003051480421	Gene_246
647.648572888654	0.0892666591524554	0.372310641517847	0.239763920763936	0.810513278256341	0.947153505406397	Gene_247
233.325381831	0.0999080818988514	0.307498964375655	0.324905425622179	0.745252650433686	0.940485182134828	Gene_248
756.879366123161	1.8587030310392	0.356600404253972	5.21228526066231	1.86528427330734e-07	6.21761424435779e-05	Gene_249
334.504039591789	-0.0762174439555464	0.318898515060626	-0.23900219146852	0.81110388343515	0.947153505406397	Gene_250
25.824301066434	1.04468417746428	0.503974384460968	2.07289142003047	0.0381823857104721	0.32915849750407	Gene_251
125.047989375507	-0.332625937576107	0.41502435662587	-0.801461245022683	0.422864671443979	0.850835946354581	Gene_252
287.570377481878	-0.34619035310641	0.368133074217665	-0.940394594650625	0.347015193814037	0.812082451840009	Gene_253
401.272559341781	0.0107830242428426	0.332257540060614	0.0324538135112764	0.974110148087738	0.997545476005966	Gene_254
